,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
84,6a3c5b35a05547189da30c8623eb1c94,34,21,26,21,10,8,25,25,23,20,22,22,22,40,31,40,29,17,8,32,31,35,30,31,31,31
85,c78e2a01b9ae4f6f85e0f45af91fe889,29,20,15,17,15,8,17,19,18,16,19,19,19,35,24,30,24,20,8,25,27,29,24,24,24,24
86,41ea89e0e647471486c711302ebec501,27,10,16,9,11,13,16,14,15,10,11,11,11,35,22,22,18,12,13,22,20,20,18,22,22,22
87,2c467be71d3e48879263d404d6c1f423,28,12,14,12,16,11,14,11,14,13,12,12,12,34,24,25,22,23,11,21,21,24,22,24,24,24
88,52a0db886ea14c02ab26f82e4e953f3d,21,9,11,11,11,7,12,10,11,10,9,9,9,35,27,27,26,17,7,26,26,23,26,27,27,27
89,2230beca2c1a42ffa3d0455c1c86dee5,27,11,9,8,10,10,9,10,8,9,11,11,11,35,21,23,14,13,10,17,21,22,16,21,21,21
90,8cc0efe0d08141459daa35bb966edd24,24,16,16,14,8,8,12,13,17,14,16,16,16,35,24,25,27,20,8,22,20,27,27,24,24,24
91,b51fcd84a0a745ee978936645e15658d,30,13,11,11,10,12,10,8,8,10,13,13,13,36,20,27,18,13,12,15,20,24,17,20,20,20
92,1af89fdd753741a0a32bb71a0d110056,25,14,12,16,15,8,15,13,13,16,14,14,14,35,22,23,22,22,10,24,25,24,22,22,22,22
93,93d7790ada1c4aeeb045127d3cc5a02e,23,14,10,10,10,10,10,13,12,11,14,14,14,32,26,22,18,10,10,20,25,24,19,26,26,26
94,0a8ce92862ac47829643d3ce98aa31ca,30,24,16,22,17,12,20,23,19,19,24,24,24,38,36,34,32,27,12,32,34,34,31,35,35,35
95,5f97c4f4c6a5442294bf69248144c50c,21,16,11,11,5,9,14,13,13,11,16,16,16,37,31,23,24,9,10,24,24,26,24,31,31,31
96,457895346f554a0891097b8845672d50,32,12,14,10,13,5,11,13,13,11,12,12,12,39,26,23,16,19,5,25,24,25,17,27,27,27
