,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
16,a3c9fbfcc0824a9d8f7019e04e044a33,29,19,14,19,15,9,21,20,17,19,19,19,19,39,36,32,36,28,9,35,36,34,36,36,36,36
17,eb9156f0bd354bdfa695f84ad8d97c2e,25,16,15,16,13,13,16,16,14,15,16,16,16,36,30,28,30,29,13,29,30,27,30,30,30,30
18,347a57446bc64d729d8da7db7bc7e68a,27,20,16,20,17,9,20,20,19,20,20,20,20,37,35,33,35,33,10,35,34,34,35,35,35,35
19,5a0a6c173b5d455d9122c056720f07cb,28,15,17,15,22,10,16,17,17,15,15,15,15,39,35,33,35,36,10,34,33,33,35,35,35,35
20,40a7600df224431e9fd071c4658b909c,26,21,15,22,8,11,18,21,17,22,21,21,21,39,38,34,38,23,11,36,36,38,38,38,38,38
21,af2df0a264e54acbb38551acbefc72ed,27,21,15,21,10,7,20,15,13,21,21,21,21,38,37,34,37,21,7,36,37,34,37,37,37,37
22,ac056d1c17bb42dfbc70552d220b12cc,36,31,29,31,19,8,27,30,28,31,31,31,31,41,41,39,41,40,8,41,41,41,41,41,41,41
23,1d4d2163bf9b4e17953acc73ce485996,33,26,23,26,22,10,23,24,23,26,26,26,26,42,41,38,41,39,10,40,40,38,41,41,41,41
24,49fd1bce6ecc4bc6a2d86718c95b10ea,28,19,20,19,18,11,20,21,21,19,19,19,19,39,35,34,35,35,11,35,35,34,35,35,35,35
25,d03800b35afb46d9a40fb3f1524c5b53,29,17,16,17,20,8,17,17,15,17,17,17,17,39,33,31,33,35,8,33,31,31,33,33,33,33
26,adb6ed53516c49f6afa97b9e273d27a6,27,16,16,18,12,13,17,17,16,17,16,16,16,39,36,35,36,26,13,35,35,35,36,36,36,36
27,1aad4a6c0f494adfbcfeab1a33a5332e,21,16,13,17,15,7,16,15,13,17,16,16,16,33,31,27,31,26,8,28,30,28,31,31,31,31
28,ab7e1fea6b7d40d780a4f7a4e192495c,27,14,13,14,21,12,15,15,13,13,14,14,14,41,36,32,36,34,13,34,36,34,36,36,36,36
29,1cf676f39baf4b72920bb7116c1871db,28,22,23,21,9,7,21,21,21,21,22,22,22,39,36,35,36,18,7,36,36,35,36,36,36,36
30,476066ca638a4296b60c856b5c3b6442,26,14,13,13,14,12,15,13,14,14,15,15,15,36,31,31,31,29,12,30,30,31,31,31,31,31
