,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
16,260,73,191,167,184,260,260,73,191,260,260,260,191,False,False,True,False,False,False,False,False,True,False,False,False
17,67,28,67,178,191,67,67,28,67,67,67,67,204,False,False,False,False,False,False,False,False,False,False,False,False
18,184,220,184,244,33,184,184,220,184,184,184,184,123,False,False,False,False,False,False,False,False,False,False,False,False
19,231,119,231,119,243,231,231,119,231,231,231,231,231,True,False,True,False,False,True,True,False,True,True,True,True
20,203,33,203,167,203,203,203,33,203,203,203,203,203,True,False,True,False,True,True,True,False,True,True,True,True
21,161,214,214,120,109,161,161,214,214,161,161,161,140,False,False,False,False,False,False,False,False,False,False,False,False
22,203,203,203,203,203,203,203,203,203,203,203,203,17,False,False,False,False,False,False,False,False,False,False,False,False
23,184,28,184,199,163,184,184,28,184,184,184,184,28,False,True,False,False,False,False,False,True,False,False,False,False
24,218,218,218,222,232,218,218,218,218,218,218,218,222,False,False,False,True,False,False,False,False,False,False,False,False
25,65,28,65,181,181,65,65,28,65,65,65,65,28,False,True,False,False,False,False,False,True,False,False,False,False
26,228,33,228,228,228,228,228,33,228,228,228,228,33,False,True,False,False,False,False,False,True,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,175,175,8,8,175,175,175,175,175,175,175,175,112,False,False,False,False,False,False,False,False,False,False,False,False
29,8,28,8,8,130,8,8,28,8,8,8,8,130,False,False,False,False,True,False,False,False,False,False,False,False
30,67,220,67,80,165,67,67,67,67,67,67,67,16,False,False,False,False,False,False,False,False,False,False,False,False
31,24,24,24,157,52,24,24,24,24,24,24,24,190,False,False,False,False,False,False,False,False,False,False,False,False
32,24,241,24,142,105,24,24,24,24,24,24,24,143,False,False,False,False,False,False,False,False,False,False,False,False
33,105,15,105,47,221,105,105,105,105,105,105,105,15,False,True,False,False,False,False,False,False,False,False,False,False
34,80,80,80,80,149,80,80,80,80,80,80,80,4,False,False,False,False,False,False,False,False,False,False,False,False
35,2,2,2,142,129,2,2,2,2,2,2,2,222,False,False,False,False,False,False,False,False,False,False,False,False
36,191,215,191,157,215,191,191,191,157,191,191,191,191,True,False,True,False,False,True,True,True,False,True,True,True
37,84,28,84,229,229,84,84,84,84,84,84,84,229,False,False,False,True,True,False,False,False,False,False,False,False
38,84,84,84,165,140,84,84,84,84,84,84,84,140,False,False,False,False,True,False,False,False,False,False,False,False
39,143,143,143,143,262,143,143,143,143,143,143,143,143,True,True,True,True,False,True,True,True,True,True,True,True
40,167,167,167,167,167,167,167,167,167,167,167,167,86,False,False,False,False,False,False,False,False,False,False,False,False
41,149,149,149,149,149,149,149,149,149,149,149,149,149,True,True,True,True,True,True,True,True,True,True,True,True
0,24,107,24,245,42,107,107,107,24,24,24,24,171,False,False,False,False,False,False,False,False,False,False,False,False
1,260,2,52,165,10,2,2,2,52,260,260,260,45,False,False,False,False,False,False,False,False,False,False,False,False
2,67,67,255,199,199,67,67,67,255,67,67,67,255,False,False,True,False,False,False,False,False,True,False,False,False
3,105,220,105,110,222,220,220,220,105,105,105,105,31,False,False,False,False,False,False,False,False,False,False,False,False
4,203,247,203,244,156,247,247,247,203,203,203,203,143,False,False,False,False,False,False,False,False,False,False,False,False
5,268,256,268,206,44,20,256,256,268,268,268,268,20,False,False,False,False,False,True,False,False,False,False,False,False
6,132,132,132,56,242,132,132,132,132,132,132,132,21,False,False,False,False,False,False,False,False,False,False,False,False
7,247,247,247,165,143,247,247,247,247,247,247,247,253,False,False,False,False,False,False,False,False,False,False,False,False
8,24,107,124,24,107,24,107,107,124,24,24,24,42,False,False,False,False,False,False,False,False,False,False,False,False
9,2,2,2,165,6,2,2,2,2,2,2,2,6,False,False,False,False,True,False,False,False,False,False,False,False
10,67,67,67,199,199,67,67,67,67,67,67,67,143,False,False,False,False,False,False,False,False,False,False,False,False
11,242,242,242,242,42,242,242,242,242,242,242,242,42,False,False,False,False,True,False,False,False,False,False,False,False
12,247,247,247,247,2,247,247,247,247,247,247,247,247,True,True,True,True,False,True,True,True,True,True,True,True
13,268,268,268,268,268,268,268,268,268,268,268,268,268,True,True,True,True,True,True,True,True,True,True,True,True
14,175,15,175,233,91,67,15,15,233,175,175,175,15,False,True,False,False,False,False,True,True,False,False,False,False
15,203,107,203,68,215,107,84,107,203,203,203,203,202,False,False,False,False,False,False,False,False,False,False,False,False
16,161,2,80,80,57,52,6,2,80,161,161,161,269,False,False,False,False,False,False,False,False,False,False,False,False
17,203,2,203,182,263,105,203,2,105,203,203,203,263,False,False,False,False,True,False,False,False,False,False,False,False
18,156,156,214,253,253,158,253,156,214,156,156,156,253,False,False,False,True,True,False,True,False,False,False,False,False
19,94,94,57,94,157,195,89,94,57,94,94,94,89,False,False,False,False,False,False,True,False,False,False,False,False
20,53,53,53,157,157,53,95,53,53,53,53,53,95,False,False,False,False,False,False,True,False,False,False,False,False
21,231,231,243,199,89,243,89,231,243,231,231,231,89,False,False,False,False,True,False,True,False,False,False,False,False
22,191,17,191,182,42,17,191,17,191,191,191,191,42,False,False,False,False,True,False,False,False,False,False,False,False
23,84,101,101,86,156,84,84,101,101,84,84,84,60,False,False,False,False,False,False,False,False,False,False,False,False
24,2,2,2,199,6,2,6,2,2,2,2,2,6,False,False,False,False,True,False,True,False,False,False,False,False
25,203,2,203,203,2,2,203,2,203,203,203,203,2,False,True,False,False,True,True,False,True,False,False,False,False
26,222,222,222,222,23,222,222,222,222,222,222,222,23,False,False,False,False,True,False,False,False,False,False,False,False
27,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
28,261,220,261,261,22,52,22,220,261,261,261,261,22,False,False,False,False,True,False,True,False,False,False,False,False
29,67,220,231,80,220,67,255,220,231,67,67,67,151,False,False,False,False,False,False,False,False,False,False,False,False
30,112,2,112,1,42,65,253,215,112,112,112,112,253,False,False,False,False,False,False,True,False,False,False,False,False
31,52,52,206,120,234,52,92,57,52,52,52,52,92,False,False,False,False,False,False,True,False,False,False,False,False
32,84,33,84,86,206,243,84,97,84,84,84,84,97,False,False,False,False,False,False,False,True,False,False,False,False
33,105,206,105,94,195,105,259,57,94,105,105,105,87,False,False,False,False,False,False,False,False,False,False,False,False
34,67,67,67,67,185,67,149,208,67,67,67,67,62,False,False,False,False,False,False,False,False,False,False,False,False
35,231,215,231,86,224,231,129,215,231,231,231,231,129,False,False,False,False,False,False,True,False,False,False,False,False
36,258,52,258,52,52,52,258,57,52,258,258,258,123,False,False,False,False,False,False,False,False,False,False,False,False
37,231,28,231,206,28,231,28,231,231,231,231,231,28,False,True,False,False,True,False,True,False,False,False,False,False
38,2,2,2,222,2,2,205,205,2,2,2,2,42,False,False,False,False,False,False,False,False,False,False,False,False
39,206,206,206,206,23,206,57,57,57,206,206,206,23,False,False,False,False,True,False,False,False,False,False,False,False
40,84,84,243,243,243,243,84,84,243,84,84,84,84,True,True,False,False,False,False,True,True,False,True,True,True
41,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
0,203,119,203,119,229,119,119,119,203,203,203,203,118,False,False,False,False,False,False,False,False,False,False,False,False
1,24,107,24,8,107,107,107,107,24,24,24,24,8,False,False,False,True,False,False,False,False,False,False,False,False
2,247,247,247,94,184,247,247,247,247,247,247,247,105,False,False,False,False,False,False,False,False,False,False,False,False
3,156,28,72,75,123,28,28,28,72,156,156,156,150,False,False,False,False,False,False,False,False,False,False,False,False
4,84,2,84,206,253,2,2,2,84,84,84,84,53,False,False,False,False,False,False,False,False,False,False,False,False
5,156,156,156,157,182,215,156,156,156,156,156,156,270,False,False,False,False,False,False,False,False,False,False,False,False
6,124,28,124,165,28,243,28,28,124,124,124,124,173,False,False,False,False,False,False,False,False,False,False,False,False
7,247,247,247,167,205,247,247,247,247,247,247,247,167,False,False,False,True,False,False,False,False,False,False,False,False
8,203,2,203,203,23,2,2,2,203,203,203,203,42,False,False,False,False,False,False,False,False,False,False,False,False
9,156,156,156,224,22,224,156,156,156,156,156,156,224,False,False,False,True,False,True,False,False,False,False,False,False
10,215,215,184,184,6,184,215,215,184,215,215,215,184,False,False,True,True,False,True,False,False,True,False,False,False
11,156,28,156,28,156,198,28,28,156,156,156,156,198,False,False,False,False,False,True,False,False,False,False,False,False
12,84,84,206,206,84,206,84,84,206,84,84,84,206,False,False,True,True,False,True,False,False,True,False,False,False
13,156,156,156,156,156,156,156,156,156,156,156,156,156,True,True,True,True,True,True,True,True,True,True,True,True
14,127,107,107,80,163,107,107,107,107,127,127,127,127,True,False,False,False,False,False,False,False,False,True,True,True
15,238,15,19,238,271,19,19,15,19,238,238,238,189,False,False,False,False,False,False,False,False,False,False,False,False
16,24,24,24,1,260,24,24,24,24,24,24,24,116,False,False,False,False,False,False,False,False,False,False,False,False
17,15,15,2,1,144,2,2,15,2,15,15,15,215,False,False,False,False,False,False,False,False,False,False,False,False
18,146,146,146,182,198,181,181,146,146,146,146,146,146,True,True,True,False,False,False,False,True,True,True,True,True
19,167,53,53,167,208,53,53,53,53,167,167,167,4,False,False,False,False,False,False,False,False,False,False,False,False
20,107,107,107,199,205,107,107,107,107,107,107,107,107,True,True,True,False,False,True,True,True,True,True,True,True
21,53,2,2,53,2,2,2,2,2,53,53,53,53,True,False,False,True,False,False,False,False,False,True,True,True
22,80,80,80,80,163,224,224,80,80,80,80,80,224,False,False,False,False,False,True,True,False,False,False,False,False
23,271,271,72,271,271,72,72,271,72,271,271,271,77,False,False,False,False,False,False,False,False,False,False,False,False
24,206,206,206,206,6,206,206,206,206,206,206,206,236,False,False,False,False,False,False,False,False,False,False,False,False
25,2,2,2,2,23,2,2,2,2,2,2,2,2,True,True,True,True,False,True,True,True,True,True,True,True
26,198,198,198,0,262,198,198,198,198,198,198,198,198,True,True,True,False,False,True,True,True,True,True,True,True
27,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
28,238,238,238,238,199,187,187,238,238,238,238,238,25,False,False,False,False,False,False,False,False,False,False,False,False
29,220,220,220,142,220,158,158,220,220,220,220,220,232,False,False,False,False,False,False,False,False,False,False,False,False
30,24,247,24,182,156,24,24,156,24,24,24,24,11,False,False,False,False,False,False,False,False,False,False,False,False
31,209,187,209,209,236,187,187,198,209,209,209,209,191,False,False,False,False,False,False,False,False,False,False,False,False
32,67,67,67,67,191,67,67,30,67,67,67,67,67,True,True,True,True,False,True,True,False,True,True,True,True
33,0,215,0,232,0,82,82,215,0,0,0,0,232,False,False,False,True,False,False,False,False,False,False,False,False
34,243,221,243,86,198,243,243,198,243,243,243,243,243,True,False,True,False,False,True,True,False,True,True,True,True
35,84,124,105,105,105,105,105,124,84,84,84,84,56,False,False,False,False,False,False,False,False,False,False,False,False
36,238,238,238,238,23,187,187,156,238,238,238,238,187,False,False,False,False,False,True,True,False,False,False,False,False
37,220,220,220,205,205,205,205,220,220,220,220,220,205,False,False,False,True,True,True,True,False,False,False,False,False
38,247,247,247,222,247,247,247,156,247,247,247,247,222,False,False,False,True,False,False,False,False,False,False,False,False
39,187,187,187,187,198,187,187,198,187,187,187,187,187,True,True,True,True,False,True,True,False,True,True,True,True
40,30,30,30,140,140,30,30,30,30,30,30,30,30,True,True,True,False,False,True,True,True,True,True,True,True
41,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
0,252,107,252,1,211,107,107,107,252,252,252,252,252,True,False,True,False,False,False,False,False,True,True,True,True
1,190,247,247,244,87,247,247,247,247,190,190,190,190,True,False,False,False,False,False,False,False,False,True,True,True
2,190,7,231,142,167,7,7,7,231,190,190,190,190,True,False,False,False,False,False,False,False,False,True,True,True
3,107,107,94,94,107,107,107,107,94,107,107,107,25,False,False,False,False,False,False,False,False,False,False,False,False
4,24,119,24,119,57,119,119,119,24,24,24,24,24,True,False,True,False,False,False,False,False,True,True,True,True
5,167,176,229,167,167,167,176,176,229,167,167,167,42,False,False,False,False,False,False,False,False,False,False,False,False
6,142,142,142,142,151,142,142,142,142,142,142,142,253,False,False,False,False,False,False,False,False,False,False,False,False
7,214,214,6,253,200,195,214,214,6,214,214,214,253,False,False,False,True,False,False,False,False,False,False,False,False
8,107,107,1,1,167,1,107,107,1,107,107,107,107,True,True,False,False,False,False,True,True,False,True,True,True
9,247,247,247,244,2,244,247,247,247,247,247,247,247,True,True,True,False,False,False,True,True,True,True,True,True
10,167,7,167,167,182,167,7,7,167,167,167,167,7,False,True,False,False,False,False,True,True,False,False,False,False
11,167,244,167,167,244,167,244,244,167,167,167,167,164,False,False,False,False,False,False,False,False,False,False,False,False
12,30,206,206,206,30,30,206,206,206,30,30,30,30,True,False,False,False,True,True,False,False,False,True,True,True
13,167,167,167,167,167,167,167,167,167,167,167,167,167,True,True,True,True,True,True,True,True,True,True,True,True
14,192,119,20,192,3,192,119,119,20,192,192,192,20,False,False,True,False,False,False,False,False,True,False,False,False
15,50,2,50,178,67,178,178,2,50,50,50,50,50,True,False,True,False,False,False,False,False,True,True,True,True
16,107,107,107,120,120,120,120,107,107,107,107,107,95,False,False,False,False,False,False,False,False,False,False,False,False
17,248,248,248,1,22,1,1,248,248,248,248,248,248,True,True,True,False,False,False,False,True,True,True,True,True
18,0,124,0,244,23,244,244,124,0,0,0,0,177,False,False,False,False,False,False,False,False,False,False,False,False
19,258,241,258,181,129,241,241,241,258,258,258,258,25,False,False,False,False,False,False,False,False,False,False,False,False
20,215,28,28,244,244,244,244,28,28,215,215,215,253,False,False,False,False,False,False,False,False,False,False,False,False
21,247,247,247,247,247,247,247,247,247,247,247,247,92,False,False,False,False,False,False,False,False,False,False,False,False
22,271,271,271,271,271,97,97,271,271,271,271,271,62,False,False,False,False,False,False,False,False,False,False,False,False
23,2,2,2,103,257,103,103,2,101,2,2,2,103,False,False,False,True,False,True,True,False,False,False,False,False
24,84,65,65,65,84,65,65,65,65,84,84,84,65,False,True,True,True,False,True,True,True,True,False,False,False
25,243,30,243,243,30,243,243,30,243,243,243,243,243,True,False,True,True,False,True,True,False,True,True,True,True
26,242,242,242,242,242,242,242,242,242,242,242,242,23,False,False,False,False,False,False,False,False,False,False,False,False
27,181,181,181,181,181,181,181,181,181,181,181,181,181,True,True,True,True,True,True,True,True,True,True,True,True
28,203,2,203,86,2,86,86,2,203,203,203,203,25,False,False,False,False,False,False,False,False,False,False,False,False
29,55,55,55,246,82,246,246,55,55,55,55,55,55,True,True,True,False,False,False,False,True,True,True,True,True
30,0,247,0,94,94,94,94,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,True,True,True
31,193,188,193,94,22,94,94,188,193,193,193,193,193,True,False,True,False,False,False,False,False,True,True,True,True
32,187,220,187,244,220,244,244,224,187,187,187,187,187,True,False,True,False,False,False,False,False,True,True,True,True
33,24,24,24,167,182,167,167,84,24,24,24,24,24,True,True,True,False,False,False,False,False,True,True,True,True
34,65,65,65,244,4,244,244,143,65,65,65,65,65,True,True,True,False,False,False,False,False,True,True,True,True
35,260,215,260,246,215,246,246,205,260,260,260,260,98,False,False,False,False,False,False,False,False,False,False,False,False
36,203,2,2,203,91,203,203,140,2,203,203,203,2,False,True,True,False,False,False,False,False,True,False,False,False
37,217,217,82,217,143,82,82,143,82,217,217,217,143,False,False,False,False,True,False,False,True,False,False,False,False
38,247,247,247,246,246,246,246,247,247,247,247,247,247,True,True,True,False,False,False,False,True,True,True,True,True
39,258,258,258,258,258,258,258,258,258,258,258,258,195,False,False,False,False,False,False,False,False,False,False,False,False
40,244,244,244,244,91,244,244,244,244,244,244,244,244,True,True,True,True,False,True,True,True,True,True,True,True
41,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
0,24,247,24,178,22,247,247,247,24,24,24,24,33,False,False,False,False,False,False,False,False,False,False,False,False
1,67,67,67,178,242,67,67,67,67,67,67,67,132,False,False,False,False,False,False,False,False,False,False,False,False
2,193,203,97,246,243,203,203,203,193,193,193,193,17,False,False,False,False,False,False,False,False,False,False,False,False
3,260,52,52,165,165,52,52,52,52,260,260,260,86,False,False,False,False,False,False,False,False,False,False,False,False
4,247,247,247,228,214,247,247,247,247,247,247,247,268,False,False,False,False,False,False,False,False,False,False,False,False
5,161,142,161,142,195,195,142,142,161,161,161,161,142,False,True,False,True,False,False,True,True,False,False,False,False
6,156,271,156,178,156,181,271,271,156,156,156,156,178,False,False,False,True,False,False,False,False,False,False,False,False
7,260,2,206,206,143,2,2,2,2,260,260,260,42,False,False,False,False,False,False,False,False,False,False,False,False
8,247,247,247,187,253,247,247,247,247,247,247,247,187,False,False,False,True,False,False,False,False,False,False,False,False
9,67,67,67,199,199,67,67,67,67,67,67,67,67,True,True,True,False,False,True,True,True,True,True,True,True
10,243,129,243,199,181,243,129,129,243,243,243,243,181,False,False,False,False,True,False,False,False,False,False,False,False
11,229,205,229,229,134,229,205,205,229,229,229,229,134,False,False,False,False,True,False,False,False,False,False,False,False
12,215,215,215,0,57,215,215,215,215,215,215,215,215,True,True,True,False,False,True,True,True,True,True,True,True
13,161,161,161,161,161,161,161,161,161,161,161,161,161,True,True,True,True,True,True,True,True,True,True,True,True
14,131,78,2,142,60,2,78,78,2,131,131,131,265,False,False,False,False,False,False,False,False,False,False,False,False
15,131,271,187,111,110,187,131,271,187,131,131,131,111,False,False,False,True,False,False,False,False,False,False,False,False
16,250,107,107,250,250,107,268,107,250,250,250,250,68,False,False,False,False,False,False,False,False,False,False,False,False
17,209,33,209,209,246,65,236,33,65,209,209,209,33,False,True,False,False,False,False,False,True,False,False,False,False
18,258,7,156,142,258,258,258,7,156,258,258,258,74,False,False,False,False,False,False,False,False,False,False,False,False
19,238,238,238,238,42,158,267,238,238,238,238,238,204,False,False,False,False,False,False,False,False,False,False,False,False
20,156,156,187,182,242,187,156,156,187,156,156,156,77,False,False,False,False,False,False,False,False,False,False,False,False
21,84,53,84,142,57,158,53,53,84,84,84,84,142,False,False,False,True,False,False,False,False,False,False,False,False
22,142,142,142,142,142,77,156,142,142,142,142,142,142,True,True,True,True,True,False,False,True,True,True,True,True
23,30,75,30,157,246,75,30,75,30,30,30,30,246,False,False,False,False,True,False,False,False,False,False,False,False
24,206,206,157,157,157,17,17,206,157,206,206,206,86,False,False,False,False,False,False,False,False,False,False,False,False
25,206,206,206,246,236,206,236,206,206,206,206,206,246,False,False,False,True,False,False,False,False,False,False,False,False
26,156,156,156,0,163,156,156,156,156,156,156,156,156,True,True,True,False,False,True,True,True,True,True,True,True
27,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
28,247,220,28,246,73,247,220,220,28,247,247,247,204,False,False,False,False,False,False,False,False,False,False,False,False
29,0,2,105,80,60,105,202,2,105,0,0,0,80,False,False,False,True,False,False,False,False,False,False,False,False
30,107,107,107,246,256,107,214,107,107,107,107,107,146,False,False,False,False,False,False,False,False,False,False,False,False
31,93,53,93,1,157,93,53,93,93,93,93,93,1,False,False,False,True,False,False,False,False,False,False,False,False
32,226,65,65,226,185,65,214,65,65,226,226,226,226,True,False,False,True,False,False,False,False,False,True,True,True
33,67,52,161,199,221,67,161,67,161,67,67,67,49,False,False,False,False,False,False,False,False,False,False,False,False
34,215,187,191,199,199,187,191,187,191,215,215,215,98,False,False,False,False,False,False,False,False,False,False,False,False
35,69,69,69,199,199,195,69,195,69,69,69,69,4,False,False,False,False,False,False,False,False,False,False,False,False
36,220,220,220,77,220,224,220,224,220,220,220,220,224,False,False,False,False,False,True,False,True,False,False,False,False
37,2,2,2,2,60,2,60,2,2,2,2,2,23,False,False,False,False,False,False,False,False,False,False,False,False
38,215,215,215,246,164,215,224,215,215,215,215,215,246,False,False,False,True,False,False,False,False,False,False,False,False
39,53,53,53,157,54,53,53,53,53,53,53,53,53,True,True,True,False,False,True,True,True,True,True,True,True
40,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
41,221,221,221,221,221,221,221,221,221,221,221,221,221,True,True,True,True,True,True,True,True,True,True,True,True
0,247,220,247,246,242,220,220,220,247,247,247,247,26,False,False,False,False,False,False,False,False,False,False,False,False
1,5,220,65,157,157,220,220,220,65,5,5,5,5,True,False,False,False,False,False,False,False,False,True,True,True
2,131,53,131,178,131,53,53,53,131,131,131,131,196,False,False,False,False,False,False,False,False,False,False,False,False
3,214,214,242,244,228,214,214,214,242,214,214,214,82,False,False,False,False,False,False,False,False,False,False,False,False
4,84,220,142,142,220,220,220,220,209,84,84,84,209,False,False,False,False,False,False,False,False,True,False,False,False
5,175,175,175,110,185,175,175,175,175,175,175,175,175,True,True,True,False,False,True,True,True,True,True,True,True
6,231,7,231,178,231,163,7,7,231,231,231,231,7,False,True,False,False,False,False,True,True,False,False,False,False
7,30,119,30,119,46,30,119,119,30,30,30,30,89,False,False,False,False,False,False,False,False,False,False,False,False
8,247,220,247,246,246,220,220,220,247,247,247,247,220,False,True,False,False,False,True,True,True,False,False,False,False
9,84,220,220,86,57,220,220,220,220,84,84,84,220,False,True,True,False,False,True,True,True,True,False,False,False
10,156,156,156,185,185,156,156,156,156,156,156,156,156,True,True,True,False,False,True,True,True,True,True,True,True
11,244,244,244,244,244,164,244,244,244,244,244,244,164,False,False,False,False,False,True,False,False,False,False,False,False
12,215,215,215,0,215,215,215,215,215,215,215,215,215,True,True,True,False,True,True,True,True,True,True,True,True
13,60,60,60,60,60,60,60,60,60,60,60,60,60,True,True,True,True,True,True,True,True,True,True,True,True
14,24,24,24,201,189,124,24,24,24,24,24,24,189,False,False,False,False,True,False,False,False,False,False,False,False
15,118,33,94,142,10,202,118,33,94,118,118,118,118,True,False,False,False,False,False,True,False,False,True,True,True
16,203,67,67,142,194,48,67,67,67,203,203,203,67,False,True,True,False,False,False,True,True,True,False,False,False
17,268,188,167,167,268,164,242,188,268,268,268,268,188,False,True,False,False,False,False,False,True,False,False,False,False
18,203,247,203,33,164,161,247,247,203,203,203,203,7,False,False,False,False,False,False,False,False,False,False,False,False
19,30,120,205,110,103,30,103,120,205,30,30,30,103,False,False,False,False,True,False,True,False,False,False,False,False
20,105,241,105,157,194,60,105,241,105,105,105,105,105,True,False,True,False,False,False,True,False,True,True,True,True
21,69,69,69,244,57,57,69,69,69,69,69,69,236,False,False,False,False,False,False,False,False,False,False,False,False
22,124,124,124,157,165,124,215,124,124,124,124,124,124,True,True,True,False,False,True,False,True,True,True,True,True
23,209,33,209,209,202,202,209,33,202,209,209,209,10,False,False,False,False,False,False,False,False,False,False,False,False
24,164,228,164,228,185,164,164,228,164,164,164,164,194,False,False,False,False,False,False,False,False,False,False,False,False
25,246,246,246,246,246,164,246,246,246,246,246,246,164,False,False,False,False,False,True,False,False,False,False,False,False
26,164,33,164,33,33,164,164,33,164,164,164,164,164,True,False,True,False,False,True,True,False,True,True,True,True
27,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
28,220,220,187,209,114,220,187,220,187,220,220,220,25,False,False,False,False,False,False,False,False,False,False,False,False
29,52,7,52,244,208,208,52,7,52,52,52,52,7,False,True,False,False,False,False,False,True,False,False,False,False
30,24,220,24,24,256,131,24,24,24,24,24,24,105,False,False,False,False,False,False,False,False,False,False,False,False
31,67,67,67,192,67,126,67,67,67,67,67,67,67,True,True,True,False,True,False,True,True,True,True,True,True
32,69,107,69,246,107,156,107,107,69,69,69,69,107,False,True,False,False,True,False,True,True,False,False,False,False
33,247,247,247,1,243,57,247,247,247,247,247,247,243,False,False,False,False,True,False,False,False,False,False,False,False
34,67,67,67,110,259,164,67,67,67,67,67,67,67,True,True,True,False,False,False,True,True,True,True,True,True
35,191,244,191,244,267,267,244,267,191,191,191,191,169,False,False,False,False,False,False,False,False,False,False,False,False
36,220,220,205,165,165,220,205,220,205,220,220,220,220,True,True,False,False,False,True,False,True,False,True,True,True
37,52,52,52,52,82,208,52,52,52,52,52,52,82,False,False,False,False,True,False,False,False,False,False,False,False
38,220,220,220,62,135,220,220,220,220,220,220,220,135,False,False,False,False,True,False,False,False,False,False,False,False
39,192,126,192,192,126,126,192,198,192,192,192,192,126,False,True,False,False,True,True,False,False,False,False,False,False
40,156,156,156,0,156,156,156,156,156,156,156,156,156,True,True,True,False,True,True,True,True,True,True,True,True
41,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
0,5,233,5,233,167,233,233,233,5,5,5,5,5,True,False,True,False,False,False,False,False,True,True,True,True
1,193,28,258,142,231,28,28,28,258,193,193,193,269,False,False,False,False,False,False,False,False,False,False,False,False
2,93,26,93,142,129,26,26,26,142,93,93,93,145,False,False,False,False,False,False,False,False,False,False,False,False
3,238,238,238,238,155,238,238,238,238,238,238,238,0,False,False,False,False,False,False,False,False,False,False,False,False
4,238,238,238,238,164,238,238,238,238,238,238,238,238,True,True,True,True,False,True,True,True,True,True,True,True
5,67,67,67,165,140,67,67,67,67,67,67,67,156,False,False,False,False,False,False,False,False,False,False,False,False
6,203,271,203,167,267,203,271,271,203,203,203,203,92,False,False,False,False,False,False,False,False,False,False,False,False
7,268,188,268,165,224,268,188,188,268,268,268,268,188,False,True,False,False,False,False,True,True,False,False,False,False
8,268,271,268,271,268,268,271,271,268,268,268,268,229,False,False,False,False,False,False,False,False,False,False,False,False
9,231,28,231,182,182,231,28,28,231,231,231,231,231,True,False,True,False,False,True,False,False,True,True,True,True
10,30,129,195,129,195,30,129,129,195,30,30,30,129,False,True,False,True,False,False,True,True,False,False,False,False
11,238,238,247,238,247,238,238,238,247,238,238,238,238,True,True,False,True,False,True,True,True,False,True,True,True
12,57,57,57,91,57,57,57,57,57,57,57,57,57,True,True,True,False,True,True,True,True,True,True,True,True
13,199,199,199,199,199,199,199,199,199,199,199,199,199,True,True,True,True,True,True,True,True,True,True,True,True
14,177,271,177,209,116,177,271,271,177,177,177,177,145,False,False,False,False,False,False,False,False,False,False,False,False
15,175,175,175,1,160,175,175,175,175,175,175,175,175,True,True,True,False,False,True,True,True,True,True,True,True
16,247,247,247,86,16,247,247,247,247,247,247,247,269,False,False,False,False,False,False,False,False,False,False,False,False
17,105,156,156,1,151,105,105,156,156,105,105,105,156,False,True,True,False,False,False,False,True,True,False,False,False
18,238,220,238,238,224,238,238,220,238,238,238,238,220,False,True,False,False,False,False,False,True,False,False,False,False
19,258,258,258,244,257,258,258,258,258,258,258,258,97,False,False,False,False,False,False,False,False,False,False,False,False
20,1,28,1,1,208,1,1,28,75,1,1,1,97,False,False,False,False,False,False,False,False,False,False,False,False
21,56,199,56,96,57,56,56,199,56,56,56,56,92,False,False,False,False,False,False,False,False,False,False,False,False
22,206,28,82,206,82,206,206,28,82,206,206,206,259,False,False,False,False,False,False,False,False,False,False,False,False
23,53,271,1,1,167,53,53,271,1,53,53,53,10,False,False,False,False,False,False,False,False,False,False,False,False
24,215,215,17,224,215,215,215,215,17,215,215,215,215,True,True,False,False,True,True,True,True,False,True,True,True
25,1,1,1,1,205,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
26,224,232,224,224,224,224,224,232,224,224,224,224,224,True,False,True,True,True,True,True,False,True,True,True,True
