,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
33,[260  24 245],[ 28 245 260],[ 24 185 245],[ 28  24 245],[ 90  91 185],[ 24 260 245],[245 260  24],[260  24 245],[ 24 185 245],[260  24 245],[260  24 245],[260  24 245],245,True,True,True,True,False,True,True,True,True,True,True,True
34,[193  96  97],[193  96  97],[165 193 143],[ 91 193  96],[ 92 271 143],[193  97  96],[193  97  96],[ 97 193  96],[165 193 143],[193  96  97],[193  96  97],[193  96  97],97,True,True,False,False,False,True,True,True,False,True,True,True
35,[119 247  33],[119  33  54],[119 247  54],[247 119  33],[ 90  91 228],[119  33 247],[ 90  33 247],[247 119  33],[119 247  54],[119 247  33],[119 247  33],[119 247  33],119,True,True,True,True,False,True,False,True,True,True,True,True
36,[119 155 238],[119 155 238],[238 219 119],[119 155 238],[ 91  92 238],[119 155 238],[103 155 238],[103 119 238],[119 219 238],[119 155 238],[119 155 238],[119 155 238],238,True,True,True,True,True,True,True,True,True,True,True,True
37,[ 91  92 271],[242  72 178],[178  72 143],[ 90 242  72],[271  91  72],[ 91  92 271],[ 91  92 271],[ 90 242  72],[178  72 143],[ 91  92 271],[ 91  92 271],[ 91  92 271],178,False,True,True,False,False,False,False,False,True,False,False,False
38,[271 107 268],[222 107 268],[271 268 107],[271 107 268],[271  90 268],[271 107 268],[271 107 268],[271 107 268],[ 30 107 268],[271 107 268],[271 107 268],[271 107 268],30,False,False,False,False,False,False,False,False,True,False,False,False
39,[ 90  91 271],[ 90 182 120],[ 90 182 120],[ 90  91 271],[ 91 271  23],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90 182 120],[ 90  91 271],[ 90  91 271],[ 90  91 271],182,False,True,True,False,False,False,False,False,True,False,False,False
40,[ 90  91 271],[ 91  86 110],[ 89 246 110],[ 90  91 271],[ 91  86 110],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 89 246 110],[ 90  91 271],[ 90  91 271],[ 90  91 271],246,False,False,True,False,False,False,False,False,True,False,False,False
41,[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],28,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 53 231 159],[271 159  75],[ 53 231 159],[  2  75 159],[ 91 271 159],[271 159  75],[271 159  75],[271 159  75],[ 53 231 159],[ 53 231 159],[ 53 231 159],[ 53 231 159],159,True,True,True,True,True,True,True,True,True,True,True,True
1,[119 211  18],[224 119  18],[ 84  18 259],[103 119  18],[ 90  91 188],[224 119  18],[224 119  18],[224 119  18],[ 18  84 259],[119 211  18],[119 211  18],[119 211  18],18,True,True,True,True,False,True,True,True,True,True,True,True
2,[ 46 247 192],[156 192 247],[192  46 247],[242 247 192],[271  91 192],[156 192 247],[156 192 247],[156 192 247],[219 192 247],[ 46 247 192],[ 46 247 192],[ 46 247 192],192,True,True,True,True,True,True,True,True,True,True,True,True
3,[195 247 256],[195 247 256],[ 61 188 129],[247  56 195],[271  91  56],[195 247 256],[195 247 256],[195 247 256],[188  61 129],[195 247 256],[195 247 256],[195 247 256],256,True,True,False,False,False,True,True,True,False,True,True,True
4,[268 231  19],[119  28  19],[231 163  19],[195 268  19],[ 89  90 119],[119  28  19],[119  28  19],[119  28  19],[231 163  19],[268 231  19],[268 231  19],[268 231  19],19,True,True,True,True,False,True,True,True,True,True,True,True
5,[198 107 267],[ 57 267 107],[229  57 134],[ 91 103 107],[ 90  91 103],[198 103 107],[ 57 267 107],[ 57 267 107],[229  57 134],[198 107 267],[198 107 267],[198 107 267],107,True,True,False,True,False,True,True,True,False,True,True,True
6,[ 91 271 146],[206 158 146],[161 146 149],[ 91 206 146],[ 92  87 161],[ 91 271 146],[206 158 146],[206 158 146],[161 146 149],[ 91 271 146],[ 91 271 146],[ 91 271 146],146,True,True,True,True,False,True,True,True,True,True,True,True
7,[124 220  24],[220 156  24],[86 20 24],[271  20  24],[ 90 271 156],[124  24 220],[220 156  24],[220 156  24],[86 20 24],[124 220  24],[124 220  24],[124 220  24],24,True,True,True,True,False,True,True,True,True,True,True,True
8,[91 92 53],[218 181  53],[ 53 218  60],[ 93   2 271],[ 92   2 271],[91 92 53],[218 181  53],[218 181  53],[181  53  60],[91 92 53],[91 92 53],[91 92 53],181,False,True,False,False,False,False,True,True,True,False,False,False
9,[ 91  92 271],[ 89 271 224],[161  84 259],[ 91  92 271],[ 89 271 224],[271  90 224],[ 89 271 224],[ 89 271 224],[161  84 259],[ 91  92 271],[ 91  92 271],[ 91  92 271],224,False,True,False,False,True,True,True,True,False,False,False,False
10,[ 90 271 156],[243 242 156],[242 156 185],[271  91 242],[ 90 271 156],[ 90  91 271],[243 242 156],[243 242 156],[242 156 185],[ 90 271 156],[ 90 271 156],[ 90 271 156],242,False,True,True,True,False,False,True,True,True,False,False,False
11,[ 91  92 247],[ 91  92 247],[ 97 221 247],[ 91  92 247],[ 91 271 262],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 97 221 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 91  92 164],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],164,False,False,False,False,True,False,False,False,False,False,False,False
13,[ 91  92 271],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91  92 271],[ 91  92 271],[ 91  92 271],57,False,True,True,True,True,True,True,True,True,False,False,False
14,[235  97  24],[193  97 235],[193  24  65],[ 24  94 193],[ 89  90 205],[193  24  65],[193  97 235],[193  97 235],[ 65 149 129],[235  97  24],[235  97  24],[235  97  24],241,False,False,False,False,False,False,False,False,False,False,False,False
15,[255 146  19],[255 146  19],[253 146  19],[255 146  19],[ 91  86 229],[265 146  19],[255 146  19],[255 146  19],[236 146  19],[255 146  19],[255 146  19],[255 146  19],19,True,True,True,True,False,True,True,True,True,True,True,True
16,[271 124  26],[ 72 271  26],[103  72 271],[ 92  72 103],[271  90  87],[ 72  26 271],[218  26 124],[ 72 271  26],[271  72 103],[271 124  26],[271 124  26],[271 124  26],72,False,True,True,True,False,True,False,True,True,False,False,False
17,[  4 195 267],[  4 267 195],[  4 267 195],[ 91  92 195],[271  91  29],[224   4 195],[267   4 195],[  4 267 195],[149 267 195],[  4 267 195],[  4 267 195],[  4 267 195],195,True,True,True,True,False,True,True,True,True,True,True,True
18,[ 77   5 195],[195   5 212],[ 60 163 195],[195   5 212],[ 92 271  60],[  5  77 195],[ 77   5 195],[195   5 212],[163  60 195],[ 77   5 195],[ 77   5 195],[ 77   5 195],195,True,True,True,True,False,True,True,True,True,True,True,True
19,[103  46  33],[103  46  33],[103  33 259],[ 72 103  33],[271  90 259],[ 33  46 103],[182  46  33],[103  46  33],[103  33 259],[103  46  33],[103  46  33],[103  46  33],46,True,True,False,False,False,True,True,True,False,True,True,True
20,[ 87 232 203],[167 203 232],[167 232 203],[ 87 232 203],[ 90  91 203],[167 232 203],[ 87 232 203],[167 203 232],[167 194 203],[ 87 232 203],[ 87 232 203],[ 87 232 203],203,True,True,True,True,True,True,True,True,True,True,True,True
21,[107 231 213],[231 107 213],[107 229  92],[214 231 107],[ 90  91 107],[107 231 213],[107 231 213],[231 107 213],[229 107  92],[107 231 213],[107 231 213],[107 231 213],213,True,True,False,False,False,True,True,True,False,True,True,True
22,[ 92 271  24],[206  21  24],[ 24 188 149],[ 91 206  24],[ 90 271 149],[ 91 205  24],[ 92 271  24],[206  21  24],[ 24 188 149],[ 92 271  24],[ 92 271  24],[ 92 271  24],24,True,True,True,True,False,True,True,True,True,True,True,True
23,[ 91  92 271],[  6 206 253],[  6 253 229],[ 90  91 206],[ 91 206 271],[ 91  92 271],[ 91  92 271],[  6 206 253],[  6 253 229],[ 91  92 271],[ 91  92 271],[ 91  92 271],243,False,False,False,False,False,False,False,False,False,False,False,False
24,[ 91  92 103],[ 89 158 103],[ 89 158 103],[ 91  92 103],[271  91 158],[ 88  89 103],[ 91  92 103],[ 89 158 103],[ 89 158 103],[ 91  92 103],[ 91  92 103],[ 91  92 103],103,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 90  91 267],[ 91 243 267],[ 90  91 267],[ 90  91 271],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 91 243 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],243,False,True,False,False,False,False,False,True,False,False,False,False
26,[ 92  93 271],[ 92   2 271],[91 92 84],[ 93   2 271],[90 91 84],[ 92  93 271],[ 92  93 271],[ 92   2 271],[91 92 84],[ 92  93 271],[ 92  93 271],[ 92  93 271],2,False,True,False,True,False,False,False,True,False,False,False,False
27,[ 90  91 271],[271  90 259],[271  90 259],[271  90 259],[271  90 259],[271  90 259],[271  90 259],[271  90 259],[271  90 259],[ 90  91 271],[ 90  91 271],[ 90  91 271],259,False,True,True,True,True,True,True,True,True,False,False,False
28,[67  0 69],[67  0 69],[203  67  69],[69 94 67],[90 91  0],[203  69  67],[ 0 94 69],[67  0 69],[203  69  67],[67  0 69],[67  0 69],[67  0 69],69,True,True,True,True,False,True,True,True,True,True,True,True
29,[131 226 264],[ 67 264 226],[165  16  67],[226  67 264],[ 91 271 262],[226  67 264],[226 131 264],[ 67 264 226],[165  67  16],[131 226 264],[131 226 264],[131 226 264],67,False,True,True,True,False,True,False,True,True,False,False,False
30,[ 93 184 209],[222 184 209],[32 62 44],[ 93 184 209],[271  91 199],[222 209 184],[ 93 184 209],[ 93 184 209],[185  62  44],[ 93 184 209],[ 93 184 209],[ 93 184 209],209,True,True,False,True,False,True,True,True,False,True,True,True
31,[184 132  26],[132 184  26],[132 184  92],[ 90 132 184],[ 91  90 132],[ 26 184 132],[184 132  26],[ 26 184 132],[184  22  92],[184 132  26],[184 132  26],[184 132  26],132,True,True,True,True,True,True,True,True,False,True,True,True
32,[ 93 156 241],[158 156 241],[156 241 129],[ 92  93 271],[90 91 17],[ 93 241 271],[ 93 241 271],[ 92  93 271],[ 10 241 129],[ 93 156 241],[ 93 156 241],[ 93 156 241],241,True,True,True,False,False,True,True,False,True,True,True,True
33,[ 93 241 271],[206  52 241],[ 52 241 149],[ 91 206  52],[90 91 52],[ 92 241  52],[ 93 241 271],[ 72 206  52],[ 52 241 149],[ 93 241 271],[ 93 241 271],[ 93 241 271],241,True,True,True,False,False,True,True,False,True,True,True,True
34,[ 89  28 203],[203  28 208],[ 52 140 203],[ 28 203  52],[ 90  91 203],[ 28 208 203],[ 28 208 203],[208 203  52],[ 52 140 203],[ 89  28 203],[ 89  28 203],[ 89  28 203],203,True,True,True,True,True,True,True,True,True,True,True,True
35,[119 220 107],[220 107 119],[119 107 259],[242 107 119],[ 89  90 220],[220 119 107],[ 87 107 220],[107 119 220],[119 259 107],[119 220 107],[119 220 107],[119 220 107],242,False,False,False,True,False,False,False,False,False,False,False,False
36,[ 92  93 271],[ 2  1 82],[ 82  60 163],[ 92   2 271],[90 91  1],[ 94   1 271],[ 92  93 271],[ 93   2 271],[ 82  60 163],[ 92  93 271],[ 92  93 271],[ 92  93 271],82,False,True,True,False,False,False,False,False,True,False,False,False
37,[ 92  93 271],[271  91 242],[ 60 161  16],[ 92  91 242],[ 91 271 262],[ 92  93 271],[ 92  93 271],[ 93  92 242],[ 60 161  16],[ 92  93 271],[ 92  93 271],[ 92  93 271],262,False,False,False,False,True,False,False,False,False,False,False,False
38,[ 91  92 271],[ 90  91 271],[161  84 185],[ 91  92 271],[ 90  91 185],[ 91  92 271],[ 91  92 271],[ 91  92 271],[161  84 185],[ 91  92 271],[ 91  92 271],[ 91  92 271],185,False,False,True,False,True,False,False,False,True,False,False,False
39,[ 90 271 184],[271  57 184],[271  57 184],[271  90 184],[271  90 184],[ 90 271 184],[ 90 271 184],[ 90 271 184],[271  57 184],[ 90 271 184],[ 90 271 184],[ 90 271 184],184,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90  91 271],[ 89  90 123],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],123,False,False,False,False,True,False,False,False,False,False,False,False
41,[ 90  91 271],[ 91 271 262],[ 90  91 271],[ 91 271 262],[ 91 271 262],[ 91 271 262],[ 91 271 262],[ 91 271 262],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],262,False,True,False,True,True,True,True,True,False,False,False,False
0,[  0 146 171],[146 171   0],[  0 146 171],[ 52 146 171],[ 90  91 236],[146 171   0],[146 171   0],[146 171   0],[  0 146 171],[  0 146 171],[  0 146 171],[  0 146 171],171,True,True,True,True,False,True,True,True,True,True,True,True
1,[269  67   5],[106 269  67],[106  30 161],[  5 106  67],[ 92  87 161],[106 269  67],[106 269  67],[106 269  67],[188  30 161],[269  67   5],[269  67   5],[269  67   5],5,True,False,False,True,False,False,False,False,False,True,True,True
2,[265 209 175],[ 46 209 175],[265 209 105],[265 105 209],[ 91 271 265],[ 46 209 175],[ 46 209 175],[ 46 209 175],[105   1 209],[265 209 175],[265 209 175],[265 209 175],209,True,True,True,True,False,True,True,True,True,True,True,True
3,[ 53 124 203],[124 203  53],[203 143  62],[ 93  94 203],[ 90 271  91],[124 203  53],[124 203  53],[124 203  53],[ 62 143 203],[ 53 124 203],[ 53 124 203],[ 53 124 203],124,True,True,False,False,False,True,True,True,False,True,True,True
4,[156  94 198],[198 156  94],[ 94 129 145],[91 92 94],[ 91  92 145],[198 156  94],[198 156  94],[198 156  94],[ 94 129 145],[156  94 198],[156  94 198],[156  94 198],94,True,True,True,True,False,True,True,True,True,True,True,True
5,[ 65 231 203],[ 65 203 231],[161 144 165],[206  65 203],[ 91 206 271],[231  65 203],[ 65 203 231],[ 65 203 231],[161 144 165],[ 65 231 203],[ 65 231 203],[ 65 231 203],203,True,True,False,True,False,True,True,True,False,True,True,True
6,[ 92  93 271],[ 1  6 57],[120   6   1],[ 90  92 271],[ 91 271  57],[ 92  93 271],[ 1  6 57],[ 1  6 57],[120   6   1],[ 92  93 271],[ 92  93 271],[ 92  93 271],120,False,False,True,False,False,False,False,False,True,False,False,False
7,[271  91 107],[165   6 107],[107 165 154],[271 107 242],[ 90  91 154],[271  91 107],[165   6 107],[165   6 107],[107 165 154],[271  91 107],[271  91 107],[271  91 107],107,True,True,True,True,False,True,True,True,True,True,True,True
8,[ 90 198  53],[218 198  53],[198 161  53],[ 92  93 271],[ 90 271  91],[ 90  53 198],[218 198  53],[218 198  53],[198  53 161],[ 90 198  53],[ 90 198  53],[ 90 198  53],91,False,False,False,False,True,False,False,False,False,False,False,False
9,[271  92 232],[ 90 120 232],[232 120 122],[271  91 232],[ 89  90 120],[271  92 232],[ 90 120 232],[ 90 120 232],[ 30 122 120],[271  92 232],[271  92 232],[271  92 232],232,True,True,True,True,False,True,True,True,False,True,True,True
10,[ 90  91 271],[  1 206 181],[ 91   1 181],[ 89  90 206],[271  91 181],[ 89  90 206],[  1 206 181],[  1 206 181],[ 91   1 181],[ 90  91 271],[ 90  91 271],[ 90  91 271],1,False,True,True,False,False,False,True,True,True,False,False,False
11,[271  90  53],[271  90  53],[ 90  53 143],[ 92  93 271],[ 90 271  91],[271  90  53],[271  90  53],[271  90  53],[ 90  53 143],[271  90  53],[271  90  53],[271  90  53],91,False,False,False,False,True,False,False,False,False,False,False,False
12,[ 91  92 198],[ 91  92 198],[ 90  91 271],[ 90  91 271],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 90  91 271],[ 91  92 198],[ 91  92 198],[ 91  92 198],198,True,True,False,False,True,True,True,True,False,True,True,True
13,[ 90  91 271],[ 91 206 271],[ 90  91 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],206,False,True,False,True,True,True,True,True,False,False,False,False
14,[142   8 261],[142 261   8],[188 129  35],[142   8 261],[ 91 257 271],[142   8 261],[142 261   8],[142 261   8],[188 129  35],[142   8 261],[142   8 261],[142   8 261],261,True,True,False,True,False,True,True,True,False,True,True,True
15,[220 231 238],[241  54 238],[188  54 238],[231 105 238],[ 90 271  54],[231 105 238],[105 220 238],[241  54 238],[188  54 238],[220 231 238],[220 231 238],[220 231 238],238,True,True,True,True,False,True,True,True,True,True,True,True
16,[156 260  47],[ 72  47 260],[149  47 260],[ 72 206  47],[92 87 42],[167 260  47],[260 206  47],[ 72  47 260],[149 260  47],[156 260  47],[156 260  47],[156 260  47],47,True,True,True,True,False,True,True,True,True,True,True,True
17,[ 33 142 209],[209 142  33],[220 142 107],[142  33 209],[ 89  90 222],[ 33 209 142],[ 33 142 209],[209 142  33],[107 220 142],[ 33 142 209],[ 33 142 209],[ 33 142 209],33,True,True,False,True,False,True,True,True,False,True,True,True
18,[176 260  95],[ 95 176 260],[140 176  52],[ 95  52 176],[271  91 140],[ 52  95 176],[ 95  52 176],[ 95 176 260],[140  52 176],[176 260  95],[176 260  95],[176 260  95],176,True,True,True,True,False,True,True,True,True,True,True,True
19,[119 231  24],[231  24 119],[  6 231  16],[231  24 119],[ 92 271  60],[231 119  24],[119  24 231],[231  24 119],[  6  16 231],[119 231  24],[119 231  24],[119 231  24],119,True,True,False,True,False,True,True,True,False,True,True,True
20,[271  49   4],[181   4  49],[165  22  49],[ 93  94 271],[ 92 271  60],[271  49   4],[ 94  95 271],[181   4  49],[ 22 165  49],[271  49   4],[271  49   4],[271  49   4],49,True,True,True,False,False,True,False,True,True,True,True,True
21,[271  24 107],[ 82 107  24],[ 82  24 107],[271  24 107],[90 91 21],[ 21 107  24],[271  24 107],[ 82 107  24],[ 24  82 107],[271  24 107],[271  24 107],[271  24 107],24,True,True,True,True,False,True,True,True,True,True,True,True
22,[ 92  93 271],[188  10 167],[167 188  35],[ 90  91 271],[ 91 257 271],[ 93  92 167],[ 92  93 271],[188  10 167],[167 188  35],[ 92  93 271],[ 92  93 271],[ 92  93 271],167,False,True,True,False,False,True,False,True,True,False,False,False
23,[ 92 271 231],[165  54 231],[165  54 199],[271  91 231],[ 90 271  54],[ 92 271 231],[ 92 271 231],[165  54 231],[165  54 199],[ 92 271 231],[ 92 271 231],[ 92 271 231],231,True,True,False,True,False,True,True,True,False,True,True,True
24,[ 91  92 271],[271 206  57],[271 164  57],[ 91 206 271],[92 87 42],[ 90  91 206],[ 90  91 206],[271 206  57],[271 164  57],[ 91  92 271],[ 91  92 271],[ 91  92 271],42,False,False,False,False,True,False,False,False,False,False,False,False
25,[ 91  92 271],[271  92 244],[215  84 244],[ 91  92 244],[271  90 215],[ 91  92 244],[ 91  92 271],[271  92 244],[215  84 244],[ 91  92 271],[ 91  92 271],[ 91  92 271],244,False,True,True,True,False,True,False,True,True,False,False,False
26,[ 91  92 271],[ 91 271  10],[ 92  10 199],[ 90  91 271],[271  91 199],[ 91  92 271],[ 91  92 271],[ 91 271  10],[ 92  10 199],[ 91  92 271],[ 91  92 271],[ 91  92 271],199,False,False,True,False,True,False,False,False,True,False,False,False
27,[ 91  92 271],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[ 91  92 271],[ 91  92 271],[ 91  92 271],6,False,True,True,True,True,True,True,True,True,False,False,False
28,[175 146  18],[116  18  26],[ 18  22 116],[ 94  18 209],[ 92 271  26],[ 94  18 209],[ 94  18 209],[116  18  26],[ 22  18 116],[175 146  18],[175 146  18],[175 146  18],146,True,False,False,False,False,False,False,False,False,True,True,True
29,[192 142   8],[142   8 193],[ 22 184 193],[193 142   8],[ 91 271 193],[192   8 142],[192 142   8],[142   8 193],[ 22 193 184],[192 142   8],[192 142   8],[192 142   8],192,True,False,False,False,False,True,True,False,False,True,True,True
30,[153 260  24],[256 260 153],[260  24  62],[271 153  24],[ 90  91 256],[260  24 153],[260  24 153],[260  24 153],[260  24  62],[153 260  24],[153 260  24],[153 260  24],153,True,True,False,True,False,True,True,True,False,True,True,True
31,[ 92  93 271],[217 244  52],[100 244  52],[ 91  52 244],[ 91 271  10],[ 89 244  52],[91 92 52],[224 244  52],[100 244  52],[ 92  93 271],[ 92  93 271],[ 92  93 271],178,False,False,False,False,False,False,False,False,False,False,False,False
32,[ 94  28 232],[ 82  28 212],[232  16  62],[232 212  28],[ 91 271 262],[ 28 212 232],[232 212  28],[ 94  28 232],[232  16  62],[ 94  28 232],[ 94  28 232],[ 94  28 232],232,True,False,True,True,False,True,True,True,True,True,True,True
33,[ 93 142  26],[ 72 142  26],[ 72 142 129],[ 89  72 142],[271  91  72],[ 72  26 142],[ 26  72 142],[271  72 142],[ 72 142 129],[ 93 142  26],[ 93 142  26],[ 93 142  26],142,True,True,True,True,False,True,True,True,True,True,True,True
34,[  4  65 150],[ 65  28 150],[244 150  65],[ 28 150  65],[271  91   4],[244  65 150],[ 28 150  65],[244  65 150],[244 150  65],[  4  65 150],[  4  65 150],[  4  65 150],150,True,True,True,True,False,True,True,True,True,True,True,True
35,[ 92 232 267],[158 232 267],[232 229  84],[271  93 232],[ 91  86 229],[ 92 267 232],[271  93 232],[ 84 232 267],[232  84 229],[ 92 232 267],[ 92 232 267],[ 92 232 267],232,True,True,True,True,False,True,True,True,True,True,True,True
36,[89 26 18],[208  26  18],[157  18 236],[90 91 18],[271  90 208],[89 26 18],[ 26 208  18],[ 91 208  18],[157  18 236],[89 26 18],[89 26 18],[89 26 18],157,False,False,True,False,False,False,False,False,True,False,False,False
37,[91 92 53],[271  90  53],[91 53 22],[ 92  93 271],[ 90  91 157],[91 92 53],[ 92  93 271],[91 92 53],[91 53 22],[91 92 53],[91 92 53],[91 92 53],53,True,True,True,False,False,True,False,True,True,True,True,True
38,[ 91  92 256],[ 10 205 256],[205  10  84],[ 91  92 271],[ 89  90 205],[ 91  92 256],[ 91  92 256],[ 91  84 256],[205  10  84],[ 91  92 256],[ 91  92 256],[ 91  92 256],256,True,True,False,False,False,True,True,True,False,True,True,True
39,[ 91  92 271],[ 90  91 271],[157  84 100],[ 91  92 271],[ 90  91 157],[ 91  92 271],[ 91  92 271],[90 91 84],[ 87  84 100],[ 91  92 271],[ 91  92 271],[ 91  92 271],157,False,False,True,False,True,False,False,False,False,False,False,False
40,[ 91  92 271],[ 90  91 271],[91 92 62],[ 91  92 271],[91 92 62],[ 91  92 271],[ 91  92 271],[ 91  92 271],[91 92 62],[ 91  92 271],[ 91  92 271],[ 91  92 271],262,False,False,False,False,False,False,False,False,False,False,False,False
41,[ 90  91 271],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 90  91 271],[ 90  91 271],[ 90  91 271],205,False,True,True,True,True,True,True,True,True,False,False,False
0,[269 102   8],[  8 269 102],[269 102   8],[107 102   8],[ 91  92 160],[  8 269 102],[  8 269 102],[  8 269 102],[269 102   8],[269 102   8],[269 102   8],[269 102   8],102,True,True,True,True,False,True,True,True,True,True,True,True
1,[209  67 146],[146 241  67],[146 241 129],[ 94 209  67],[90 91 21],[146 241  67],[146 241  67],[146 241  67],[241 246 129],[209  67 146],[209  67 146],[209  67 146],74,False,False,False,False,False,False,False,False,False,False,False,False
2,[  4 195 104],[  4 195 104],[165  16 259],[ 93  94 195],[91 92 32],[  4 195 104],[  4 195 104],[  4 195 104],[195  16 259],[  4 195 104],[  4 195 104],[  4 195 104],104,True,True,False,False,False,True,True,True,False,True,True,True
3,[268 238 142],[268 142 238],[122  30 165],[268 142 238],[ 89 271 122],[268 142 238],[268 142 238],[268 142 238],[122  30 165],[268 238 142],[268 238 142],[268 238 142],238,True,True,False,True,False,True,True,True,False,True,True,True
4,[232 247  96],[156  96 247],[263  96 247],[247 232  96],[90 91 96],[156  96 247],[156  96 247],[156  96 247],[  1  96 247],[232 247  96],[232 247  96],[232 247  96],232,True,False,False,True,False,False,False,False,False,True,True,True
5,[260 231  31],[231 260  31],[231  86 163],[231  56 247],[271  91 231],[247 231  31],[231 260  31],[231 260  31],[231  86 163],[260 231  31],[260 231  31],[260 231  31],31,True,True,False,False,False,True,True,True,False,True,True,True
6,[ 91  92 247],[244 247 212],[244 247 185],[244 247 212],[ 89  90 205],[244 247 212],[244 247 212],[244 247 212],[244 247 185],[ 91  92 247],[ 91  92 247],[ 91  92 247],178,False,False,False,False,False,False,False,False,False,False,False,False
7,[119 247 213],[247 119 213],[247  84 188],[247   2 119],[ 92   2 271],[213 247 119],[247 119 213],[247 119 213],[157  84 188],[119 247 213],[119 247 213],[119 247 213],213,True,True,False,False,False,True,True,True,False,True,True,True
8,[ 88 271 247],[120 247 271],[129 188 247],[ 91  86 247],[ 92  87 246],[ 91  86 247],[120 247 271],[120 247 271],[129 188 247],[ 88 271 247],[ 88 271 247],[ 88 271 247],271,True,True,False,False,False,False,True,True,False,True,True,True
9,[92  4 94],[222   4  94],[246   4  94],[ 92 242  94],[ 89  90 222],[242   4  94],[222   4  94],[222   4  94],[246   4  94],[92  4 94],[92  4 94],[92  4 94],94,True,True,True,True,False,True,True,True,True,True,True,True
10,[91 92 53],[ 91  53 165],[ 53  32 165],[ 92  93 271],[ 90  91 186],[91 92 53],[ 91  53 165],[ 91  53 165],[ 53  32 165],[91 92 53],[91 92 53],[91 92 53],165,False,True,True,False,False,False,True,True,True,False,False,False
11,[ 90  91 271],[ 92 165 158],[271  91 165],[ 90  91 271],[271  91 165],[ 90  91 271],[ 92 165 158],[ 92 165 158],[271  91 165],[ 90  91 271],[ 90  91 271],[ 90  91 271],123,False,False,False,False,False,False,False,False,False,False,False,False
12,[ 91  86 247],[ 98   1 247],[ 98   1 247],[ 91  86 247],[ 91  92 247],[ 91  86 247],[ 98   1 247],[ 98   1 247],[ 98   1 247],[ 91  86 247],[ 91  86 247],[ 91  86 247],1,False,True,True,False,False,False,True,True,True,False,False,False
13,[ 91  92 271],[90 91 86],[90 91 86],[90 91 86],[90 91 86],[90 91 86],[90 91 86],[90 91 86],[90 91 86],[ 91  92 271],[ 91  92 271],[ 91  92 271],86,False,True,True,True,True,True,True,True,True,False,False,False
14,[ 65  95 264],[ 75  95 264],[ 16 264  65],[ 75  65 264],[ 92 271 143],[ 95 264  65],[ 75  95 264],[ 75  95 264],[244  65 264],[ 65  95 264],[ 65  95 264],[ 65  95 264],264,True,True,True,True,False,True,True,True,True,True,True,True
15,[ 66 146  33],[146  66  33],[120  86  62],[ 90 146  33],[90 91 66],[ 66 146  33],[ 66 146  33],[146  66  33],[120  86  62],[ 66 146  33],[ 66 146  33],[ 66 146  33],33,True,True,False,True,False,True,True,True,False,True,True,True
16,[232  67 146],[271 146  67],[236  62 145],[232  67 146],[ 91 271 146],[232 146  67],[232  67 146],[271 146  67],[236  62 145],[232  67 146],[232  67 146],[232  67 146],146,True,True,False,True,True,True,True,True,False,True,True,True
