,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
0,[129 269  45],[177 142  45],[129 269  45],[142  45 269],[ 92 271 177],[177 142  45],[177 142  45],[177 142  45],[129 269  45],[129 269  45],[129 269  45],[129 269  45],174,False,False,False,False,False,False,False,False,False,False,False,False
1,[221 202 269],[269 192 203],[221 202 269],[202 192 269],[ 91  90 269],[269 192 203],[269 192 203],[269 192 203],[221 202 269],[221 202 269],[221 202 269],[221 202 269],68,False,False,False,False,False,False,False,False,False,False,False,False
2,[198 129  57],[258   2   7],[198 129  57],[198 167  57],[ 91  90 258],[258   2   7],[258   2   7],[258   2   7],[198 129  57],[198 129  57],[198 129  57],[198 129  57],17,False,False,False,False,False,False,False,False,False,False,False,False
3,[259 164 220],[199 119 220],[259 164 220],[110 119 220],[271  90 259],[199 119 220],[199 119 220],[199 119 220],[259 164 220],[259 164 220],[259 164 220],[259 164 220],110,False,False,False,True,False,False,False,False,False,False,False,False
4,[149  30 161],[ 30 206 161],[149  30 161],[149  30 167],[ 92 167 271],[ 30 206 161],[ 30 206 161],[ 30 206 161],[149  30 161],[149  30 161],[149  30 161],[149  30 161],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 92 188  30],[160 199 188],[ 92 188  30],[ 10 188  30],[271  91 199],[ 92 188  30],[160 199 188],[160 199 188],[ 92 188  30],[ 92 188  30],[ 92 188  30],[ 92 188  30],160,False,True,False,False,False,False,True,True,False,False,False,False
6,[229  30 248],[244  33 248],[229 248  30],[ 30 248 244],[ 91 271 248],[229  30 248],[244  33 248],[244  33 248],[229 248  30],[229  30 248],[229  30 248],[229  30 248],33,False,True,False,False,False,False,True,True,False,False,False,False
7,[ 30  57 124],[205  30 124],[ 30  57 124],[ 57  30 124],[ 90 271  54],[ 30  57 124],[205  30 124],[205  30 124],[ 30  57 124],[ 30  57 124],[ 30  57 124],[ 30  57 124],205,False,True,False,False,False,False,True,True,False,False,False,False
8,[161 129 269],[161 129 269],[161 129 269],[228 129 269],[ 91  90 269],[161 129 269],[161 129 269],[161 129 269],[161 129 269],[161 129 269],[161 129 269],[161 129 269],29,False,False,False,False,False,False,False,False,False,False,False,False
9,[143 221 202],[202 208 221],[143 221 202],[143 221 202],[ 92 271 143],[143 221 202],[202 208 221],[202 208 221],[143 221 202],[143 221 202],[143 221 202],[143 221 202],202,True,True,True,True,False,True,True,True,True,True,True,True
10,[198 129  57],[ 57 129 199],[198 129  57],[129 198  57],[ 91  92 198],[198 129  57],[ 57 129 199],[ 57 129 199],[198 129  57],[198 129  57],[198 129  57],[198 129  57],198,True,False,True,True,True,True,False,False,True,True,True,True
11,[199 259 164],[259 164 199],[199 259 164],[199 259 164],[ 91  92 164],[199 259 164],[259 164 199],[259 164 199],[199 259 164],[199 259 164],[199 259 164],[199 259 164],199,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 93 161  30],[ 93  30 161],[ 93 161  30],[ 93 161  30],[92 91 30],[ 93 161  30],[ 93  30 161],[ 93  30 161],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],161,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 85 262  15],[ 85 188  15],[ 85 262  15],[  1  15 262],[90 91 46],[ 85 262  15],[ 85 188  15],[ 85 188  15],[ 85 262  15],[ 85 262  15],[ 85 262  15],[ 85 262  15],80,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 89  94 269],[ 94 256 107],[ 89  94 269],[107  94 269],[271  91  22],[ 89  94 269],[ 89  94 269],[ 94 256 107],[ 89  94 269],[ 89  94 269],[ 89  94 269],[ 89  94 269],234,False,False,False,False,False,False,False,False,False,False,False,False
16,[92 89 97],[ 56  97 176],[92 89 97],[ 89  97 176],[90 91 86],[92 89 97],[92 89 97],[ 56  97 176],[92 89 97],[92 89 97],[92 89 97],[92 89 97],176,False,True,False,True,False,False,False,True,False,False,False,False
17,[ 60 215  84],[215 187 119],[ 60 215  84],[215 119  84],[ 89  90 119],[ 60 215  84],[ 60 215  84],[215 187 119],[ 60 215  84],[ 60 215  84],[ 60 215  84],[ 60 215  84],68,False,False,False,False,False,False,False,False,False,False,False,False
18,[87 57 94],[206  75  94],[57 87 94],[57 94 87],[271  90  87],[87 57 94],[57 87 94],[206  75  94],[57 87 94],[87 57 94],[87 57 94],[87 57 94],94,True,True,True,True,False,True,True,True,True,True,True,True
19,[268 247 229],[268   2 247],[  2 247 229],[103 229 120],[ 90 271  91],[247 268 229],[268 247 229],[268   2 247],[  2 247 229],[268 247 229],[268 247 229],[268 247 229],120,False,False,False,True,False,False,False,False,False,False,False,False
20,[253  23 220],[ 23  52 220],[253  23 220],[157   1 220],[271  91 181],[253  23 220],[253  23 220],[ 23  52 220],[253  23 220],[253  23 220],[253  23 220],[253  23 220],157,False,False,False,True,False,False,False,False,False,False,False,False
21,[253 156  28],[ 28 156 119],[200 156  28],[246  28 119],[91 92 77],[253  28 156],[200  28 156],[ 28 156 119],[200 156  28],[253 156  28],[253 156  28],[253 156  28],119,False,True,False,True,False,False,False,True,False,False,False,False
22,[  1 208 262],[ 75 199 262],[  1 208 262],[228   1 262],[ 90  91 228],[  1 208 262],[  1 208 262],[ 75 199 262],[  1 208 262],[  1 208 262],[  1 208 262],[  1 208 262],228,False,False,False,True,True,False,False,False,False,False,False,False
23,[253  89 122],[253  89  24],[253  89 122],[253  89 122],[91 92 24],[253  89 122],[253  89 122],[253  89  24],[253  89 122],[253  89 122],[253  89 122],[253  89 122],222,False,False,False,False,False,False,False,False,False,False,False,False
24,[ 32 236  42],[ 32  42 236],[ 32 236  42],[ 32 236  42],[ 90  91 236],[ 32 236  42],[ 32 236  42],[ 32  42 236],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],32,True,True,True,True,False,True,True,True,True,True,True,True
25,[206 215  84],[206  84 215],[206 215  84],[206 215  84],[271  90 215],[206 215  84],[206 215  84],[206  84 215],[206 215  84],[206 215  84],[206 215  84],[206 215  84],206,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 259  57],[271 259  57],[271 259  57],[271 259  57],[ 91 271  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[260 170   0],[170  95   0],[ 95 170   0],[170   0  95],[271  92 244],[260 170   0],[260 170   0],[170  95   0],[ 95 170   0],[260 170   0],[260 170   0],[260 170   0],96,False,False,False,False,False,False,False,False,False,False,False,False
29,[198  94   0],[231  18 271],[198  94   0],[120  94   0],[271  91 231],[198  94   0],[198  94   0],[231  18 271],[198  94   0],[198  94   0],[198  94   0],[198  94   0],61,False,False,False,False,False,False,False,False,False,False,False,False
30,[123 164  98],[199   7 119],[123 164  98],[157 119 167],[ 92 167 271],[123 164  98],[123 164  98],[123 164  98],[123 164  98],[123 164  98],[123 164  98],[123 164  98],98,True,False,True,False,False,True,True,True,True,True,True,True
31,[221  57 215],[206 215 214],[221  57 215],[215  57 155],[ 90  91 228],[221 215  57],[221  57 215],[221 215  57],[221  57 215],[221  57 215],[221  57 215],[221  57 215],155,False,False,False,True,False,False,False,False,False,False,False,False
32,[221 248 215],[244 248 215],[221 248 215],[215 248 244],[90 91 92],[221 248 215],[221 248 215],[143 248 215],[221 248 215],[221 248 215],[221 248 215],[221 248 215],77,False,False,False,False,False,False,False,False,False,False,False,False
33,[ 89 215 262],[262 215 119],[215  89 262],[119 262  89],[271  90 215],[215  89 262],[215  89 262],[215  89 262],[215  89 262],[ 89 215 262],[ 89 215 262],[ 89 215 262],119,False,True,False,True,False,False,False,False,False,False,False,False
34,[107 215  95],[ 95 215 107],[107 215  95],[244 107  95],[271  90 215],[107 215  95],[107 215  95],[215 107  95],[107 215  95],[107 215  95],[107 215  95],[107 215  95],244,False,False,False,True,False,False,False,False,False,False,False,False
35,[ 42 221 260],[120 199 260],[ 42 221 260],[221 120 260],[ 90  91 236],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],120,False,True,False,True,False,False,False,False,False,False,False,False
36,[143  95 260],[244  95 260],[143 260  95],[244  95 260],[271  90 208],[143  95 260],[143  95 260],[143 260  95],[143 260  95],[143  95 260],[143  95 260],[143  95 260],143,True,False,True,False,False,True,True,True,True,True,True,True
37,[259  94 198],[232  94 271],[259  94 198],[259  94 198],[271  90 259],[259  94 198],[259  94 198],[271  94 198],[259  94 198],[259  94 198],[259  94 198],[259  94 198],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[119 259 164],[164 119 199],[119 259 164],[259 164 119],[ 89  90 119],[119 259 164],[119 259 164],[119 259 164],[119 259 164],[119 259 164],[119 259 164],[119 259 164],119,True,True,True,True,True,True,True,True,True,True,True,True
39,[163  57 215],[163  57 215],[163  57 215],[163 215  57],[271  92 163],[163  57 215],[163  57 215],[163 215  57],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[271  90 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[215 262  84],[177  21 215],[215 262  84],[ 21 262  84],[ 92 271 177],[177  21 215],[177  21 215],[177  21 215],[215 262  84],[215 262  84],[215 262  84],[215 262  84],177,False,True,False,False,True,True,True,True,False,False,False,False
1,[209  57  84],[209 177 203],[209  57  84],[167 209  84],[90 91 92],[209 177 203],[209 177 203],[209 177 203],[209  57  84],[209  57  84],[209  57  84],[209  57  84],177,False,True,False,False,False,True,True,True,False,False,False,False
2,[161 107  95],[ 95 107 241],[161 107  95],[167  95 142],[ 92  87 161],[ 95 107 241],[ 95 107 241],[ 95 107 241],[161 107  95],[161 107  95],[161 107  95],[161 107  95],241,False,True,False,False,False,True,True,True,False,False,False,False
3,[149  30  31],[ 24 118  31],[149  30  31],[120  30  31],[90 91 86],[ 24 118  31],[ 24 118  31],[ 24 118  31],[149  30  31],[149  30  31],[149  30  31],[149  30  31],118,False,True,False,False,False,True,True,True,False,False,False,False
4,[105  92  57],[105  53 153],[105  92  57],[173  57 110],[ 90  91 153],[105  53 153],[105  53 153],[105  53 153],[105  57  92],[105  92  57],[105  92  57],[105  92  57],153,False,True,False,False,True,True,True,True,False,False,False,False
5,[200 149   6],[195 110  17],[200 149   6],[149   6 110],[ 92  87 195],[200 149   6],[195 110  17],[195 110  17],[200 149   6],[200 149   6],[200 149   6],[200 149   6],110,False,True,False,True,False,False,True,True,False,False,False,False
6,[208   6  84],[184  18  84],[185   6  84],[185   6  84],[271  92   6],[18  6 84],[184  18  84],[184  18  84],[185   6  84],[208   6  84],[208   6  84],[208   6  84],18,False,True,False,False,False,True,True,True,False,False,False,False
7,[ 16 215   6],[105 215 206],[ 16 215   6],[ 16 215   6],[271  90 184],[206   6 215],[105 215 206],[105 215 206],[ 16 215   6],[ 16 215   6],[ 16 215   6],[ 16 215   6],103,False,False,False,False,False,False,False,False,False,False,False,False
8,[215 262  84],[ 84 262 215],[215 262  84],[ 30 262  84],[92 91 30],[215 262  84],[ 84 262 215],[ 84 262 215],[215 262  84],[215 262  84],[215 262  84],[215 262  84],158,False,False,False,False,False,False,False,False,False,False,False,False
9,[161  84  57],[105  84 161],[161  84  57],[ 57 167  84],[ 91  90 105],[161  84  57],[105  84 161],[105  84 161],[161  84  57],[161  84  57],[161  84  57],[161  84  57],105,False,True,False,False,True,False,True,True,False,False,False,False
10,[167 154 163],[163 167  72],[167 154 163],[154 167 163],[271  91  72],[167 154 163],[163 167  72],[163 167  72],[167 154 163],[167 154 163],[167 154 163],[167 154 163],72,False,True,False,False,True,False,True,True,False,False,False,False
11,[199  61 105],[ 61 105 199],[199  61 105],[105  61 199],[271  92  61],[199  61 105],[ 61 105 199],[ 61 105 199],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,False,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[198 227  28],[ 28 227 142],[198 227  28],[244  47 142],[271  91 242],[198 227  28],[ 28 227 142],[ 28 227 142],[198 227  28],[198 227  28],[198 227  28],[198 227  28],204,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 84  95 126],[ 94  53 256],[ 84  95 126],[ 84  95 126],[ 90  91 126],[ 84  95 126],[ 84  95 126],[ 94  53 256],[ 84  95 126],[ 84  95 126],[ 84  95 126],[ 84  95 126],112,False,False,False,False,False,False,False,False,False,False,False,False
16,[168  66 129],[129  65  67],[168  66 129],[163  66 120],[90 91 67],[168  66 129],[168  66 129],[129  65  67],[168  66 129],[168  66 129],[168  66 129],[168  66 129],65,False,True,False,False,False,False,False,True,False,False,False,False
17,[ 28 260 220],[260 220  52],[ 28 260 220],[ 28 260 220],[ 90  91 151],[ 28 260 220],[ 28 260 220],[260 220  52],[ 28 260 220],[ 28 260 220],[ 28 260 220],[ 28 260 220],46,False,False,False,False,False,False,False,False,False,False,False,False
18,[ 97 262  95],[129 262  95],[ 97 262  95],[ 97 262  95],[ 91 271 262],[ 97 262  95],[ 97 262  95],[129 262  95],[ 97 262  95],[ 97 262  95],[ 97 262  95],[ 97 262  95],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[107  28 170],[146 107 203],[107  28 170],[ 28 107 170],[ 91  92 170],[107  28 170],[107  28 170],[146 107 203],[107  28 170],[107  28 170],[107  28 170],[107  28 170],146,False,True,False,False,False,False,False,True,False,False,False,False
20,[ 92 188  97],[ 97 188  24],[ 92 188  97],[188 182  97],[271  90  82],[ 92 188  97],[ 92 188  97],[ 97 188  24],[ 92 188  97],[ 92 188  97],[ 92 188  97],[ 92 188  97],24,False,True,False,False,False,False,False,True,False,False,False,False
21,[191   2  84],[242   2  84],[191   2  84],[103 242  84],[ 92   2 271],[ 91 191  84],[  2 191  84],[242   2  84],[191   2  84],[191   2  84],[191   2  84],[191   2  84],191,True,False,True,False,False,True,True,False,True,True,True,True
22,[142 198  28],[244 142  28],[142 198  28],[ 28 142 244],[271  91   4],[  4 198  28],[142 198  28],[244 142  28],[142 198  28],[142 198  28],[142 198  28],[142 198  28],4,False,False,False,False,True,True,False,False,False,False,False,False
23,[ 53 129  84],[ 84  53 129],[184 129  84],[184 129  84],[271  90  53],[ 53 129  84],[ 53 129  84],[ 84  53 129],[184 129  84],[ 53 129  84],[ 53 129  84],[ 53 129  84],184,False,False,True,True,False,False,False,False,True,False,False,False
24,[243 163 123],[228 163 243],[243 163 123],[228 163 123],[ 90  91 228],[243 163 123],[243 163 123],[228 163 243],[243 163 123],[243 163 123],[243 163 123],[243 163 123],123,True,False,True,True,False,True,True,False,True,True,True,True
25,[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[90 91 16],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 271 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],262,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[143  73 188],[ 79 188  67],[143 188  73],[143 164  73],[ 91  92 164],[ 79 188  73],[143  73 188],[ 79 188  67],[143 188  73],[143  73 188],[143  73 188],[143  73 188],79,False,True,False,False,False,True,False,True,False,False,False,False
29,[ 30 270  28],[107 119 271],[107 270  28],[107 270  80],[ 89  90 119],[107 270  28],[107 270  28],[107 119 271],[107 270  28],[ 30 270  28],[ 30 270  28],[ 30 270  28],195,False,False,False,False,False,False,False,False,False,False,False,False
30,[ 84  95 248],[146  95 248],[ 84  95 248],[248 270  95],[271  91 129],[ 84 248  95],[ 84  95 248],[ 84  95 248],[ 84  95 248],[ 84  95 248],[ 84  95 248],[ 84  95 248],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[200  92  89],[ 52 231  69],[200  92  89],[165 176  89],[271  91 231],[69 92 89],[200  92  89],[200  92  89],[200  92  89],[200  92  89],[200  92  89],[200  92  89],69,False,True,False,False,False,True,False,False,False,False,False,False
32,[105  67 220],[ 67 220 271],[105  67 220],[ 67 120 220],[ 92 271  75],[  4 271 220],[105  67 220],[105  67 220],[105  67 220],[105  67 220],[105  67 220],[105  67 220],67,True,True,True,True,False,False,True,True,True,True,True,True
33,[143 221  87],[221 187  24],[143 221  87],[221 157  87],[ 90  91 187],[221 143  87],[143 221  87],[221 143  87],[143 221  87],[143 221  87],[143 221  87],[143 221  87],56,False,False,False,False,False,False,False,False,False,False,False,False
34,[ 42  92 107],[167 105 107],[ 42  92 107],[ 92 107 167],[90 91 92],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[203  92  23],[206  23 203],[203  92  23],[203  92  23],[ 91 271  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],191,False,False,False,False,False,False,False,False,False,False,False,False
36,[259 253 188],[253 199 188],[259 253 188],[253 173 188],[ 90  91 253],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],173,False,False,False,True,False,False,False,False,False,False,False,False
37,[154  30  28],[199  28 271],[154  30  28],[154  30  28],[271  91 199],[271  30  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],271,False,True,False,False,True,True,False,False,False,False,False,False
38,[198 129  84],[208  84 129],[198 129  84],[129 198  84],[ 91  92 198],[198 129  84],[198 129  84],[198 129  84],[198 129  84],[198 129  84],[198 129  84],[198 129  84],84,True,True,True,True,False,True,True,True,True,True,True,True
39,[222  52  92],[222  52  92],[222  52  92],[222  52  92],[90 91 92],[ 52 222  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],52,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[271  91   4],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[262 260 127],[260 127 238],[262 260 127],[127 262 238],[271  90 150],[260 127 238],[260 127 238],[260 127 238],[262 260 127],[262 260 127],[262 260 127],[262 260 127],127,True,True,True,True,False,True,True,True,True,True,True,True
1,[ 10 267  84],[93 52 26],[ 10 267  84],[ 68 244  84],[ 92 271  60],[93 52 26],[93 52 26],[93 52 26],[ 10 267  84],[ 10 267  84],[ 10 267  84],[ 10 267  84],93,False,True,False,False,False,True,True,True,False,False,False,False
2,[168 129  87],[187 101 238],[168 129  87],[129 238  87],[271  91  22],[187 101 238],[187 101 238],[187 101 238],[168 129  87],[168 129  87],[168 129  87],[168 129  87],168,True,False,True,False,False,False,False,False,True,True,True,True
3,[236 163 260],[157  24 260],[236 163 260],[163 260 157],[91 92 24],[157  24 260],[157  24 260],[157  24 260],[236 163 260],[236 163 260],[236 163 260],[236 163 260],260,True,True,True,True,False,True,True,True,True,True,True,True
4,[221 188 218],[105 218 188],[188 221 218],[164 221 167],[271  91 165],[105 218 188],[105 218 188],[105 218 188],[221 188 218],[221 188 218],[221 188 218],[221 188 218],221,True,False,True,True,False,False,False,False,True,True,True,True
5,[ 22 163 262],[ 17 262 271],[ 22 163 262],[246 163 262],[ 91 271 262],[ 22 163 262],[ 17 262 271],[ 17 262 271],[ 22 163 262],[ 22 163 262],[ 22 163 262],[ 22 163 262],96,False,False,False,False,False,False,False,False,False,False,False,False
6,[ 42 198 149],[  4 205 181],[ 42 149 198],[ 86 198 149],[ 89  90 205],[ 42 198 149],[  4 205 181],[  4 205 181],[ 42 149 198],[ 42 198 149],[ 42 198 149],[ 42 198 149],198,True,False,True,True,False,True,False,False,True,True,True,True
7,[231 163  42],[244 187 231],[231 163  42],[ 96 163 244],[271  92 244],[231 163  42],[244 187 231],[244 187 231],[231 163  42],[231 163  42],[231 163  42],[231 163  42],72,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 262 267],[267 262 161],[161 262 267],[267 262 149],[ 91 271 262],[161 262 267],[267 262 161],[267 262 161],[161 262 267],[161 262 267],[161 262 267],[161 262 267],150,False,False,False,False,False,False,False,False,False,False,False,False
9,[146  60 267],[267 244 146],[146  60 267],[267  60 244],[ 92 271  60],[146  60 267],[267 244 146],[267 244 146],[146  60 267],[146  60 267],[146  60 267],[146  60 267],60,True,False,True,True,True,True,False,False,True,True,True,True
10,[101  23  87],[ 87  23 101],[101  23  87],[101  23  87],[91 92 77],[101  23  87],[ 87  23 101],[ 87  23 101],[101  23  87],[101  23  87],[101  23  87],[101  23  87],87,True,True,True,True,False,True,True,True,True,True,True,True
11,[222 163  62],[ 62 163 222],[222 163  62],[222 163  62],[91 92 62],[222 163  62],[ 62 163 222],[ 62 163 222],[222 163  62],[222 163  62],[222 163  62],[222 163  62],163,True,True,True,True,False,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271  91 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[107 156  95],[156  65 107],[107  95 156],[107  95 167],[ 90 271 156],[107  95 156],[156  65 107],[156  65 107],[107  95 156],[107 156  95],[107 156  95],[107 156  95],118,False,False,False,False,False,False,False,False,False,False,False,False
15,[188 198  28],[142  28 188],[188 198  28],[ 28 244 142],[ 91 257 271],[198 188  28],[188 198  28],[142  28 188],[188 198  28],[188 198  28],[188 198  28],[188 198  28],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 52  60 154],[120  52 271],[ 52 154  60],[246 120 167],[ 92 271  60],[ 52 154  60],[ 52 154  60],[120  52 271],[ 52 154  60],[ 52  60 154],[ 52  60 154],[ 52  60 154],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[123  19  94],[265  94  19],[123  19  94],[246  94  19],[ 91 271  94],[123  19  94],[123  94  19],[265  94  19],[123  19  94],[123  19  94],[123  19  94],[123  19  94],19,True,True,True,True,False,True,True,True,True,True,True,True
18,[218 198  73],[218  73 146],[218 198  73],[221  73   1],[271  92  61],[198 218  73],[218 198  73],[218  73 146],[218 198  73],[218 198  73],[218 198  73],[218 198  73],73,True,True,True,True,False,True,True,True,True,True,True,True
19,[100 164  89],[206 203 231],[100 164  89],[165  89 164],[271  91 165],[100 164  89],[100 164  89],[206 203 231],[100 164  89],[100 164  89],[100 164  89],[100 164  89],212,False,False,False,False,False,False,False,False,False,False,False,False
20,[161  94 220],[161  94 220],[161  94 220],[246  94 220],[ 92  87 246],[161  94 220],[161  94 220],[161  94 220],[161  94 220],[161  94 220],[161  94 220],[161  94 220],220,True,True,True,True,False,True,True,True,True,True,True,True
21,[105  67 229],[105 244  67],[105  67 229],[ 67 229 244],[271  91  72],[105  67 229],[105 229  67],[105 244  67],[105  67 229],[105  67 229],[105  67 229],[105  67 229],72,False,False,False,False,True,False,False,False,False,False,False,False
22,[267 107 156],[267 156 107],[267 107 156],[149 107 167],[ 90 271 149],[267 107 156],[267 156 107],[267 156 107],[267 107 156],[267 107 156],[267 107 156],[267 107 156],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[161 188  28],[244 188  28],[161 188  28],[157  28 244],[91 92 28],[161 188  28],[161 188  28],[244 188  28],[161 188  28],[161 188  28],[161 188  28],[161 188  28],161,True,False,True,False,False,True,True,False,True,True,True,True
24,[271 167  60],[246 167 271],[167 271  60],[ 60 246 167],[ 92 167 271],[167 271  60],[167 271  60],[246 167 271],[167 271  60],[271 167  60],[271 167  60],[271 167  60],60,True,False,True,True,False,True,True,False,True,True,True,True
25,[ 77 259 140],[140 259  77],[ 77 259 140],[ 77 259 140],[271  90 259],[ 77 259 140],[ 77 259 140],[140 259  77],[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271  89 218],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[164 156  97],[146 156  67],[164 156  97],[164 120  97],[ 89  90 120],[164 156  97],[164 156  97],[146 156  67],[164 156  97],[164 156  97],[164 156  97],[164 156  97],97,True,False,True,True,False,True,True,False,True,True,True,True
29,[161 124   0],[  0 118 238],[161 124   0],[167   0 238],[ 90  91 182],[161 124   0],[161 124   0],[  0 118 238],[161 124   0],[161 124   0],[161 124   0],[161 124   0],118,False,True,False,False,False,False,False,True,False,False,False,False
