,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
36,262,91,262,262,124,262,262,262,262,262,262,262,271,False,False,False,False,False,False,False,False,False,False,False,False
37,30,30,30,30,30,30,30,30,30,30,30,30,157,False,False,False,False,False,False,False,False,False,False,False,False
38,84,84,84,221,221,84,84,84,84,84,84,84,42,False,False,False,False,False,False,False,False,False,False,False,False
39,91,91,91,77,232,91,91,91,91,91,91,91,232,False,False,False,False,True,False,False,False,False,False,False,False
40,30,30,30,30,30,30,30,30,30,30,30,30,60,False,False,False,False,False,False,False,False,False,False,False,False
41,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
0,247,0,247,238,98,0,0,0,247,247,247,247,55,False,False,False,False,False,False,False,False,False,False,False,False
1,248,248,248,269,4,248,248,248,248,248,248,248,19,False,False,False,False,False,False,False,False,False,False,False,False
2,30,119,30,30,30,119,119,119,30,30,30,30,19,False,False,False,False,False,False,False,False,False,False,False,False
3,231,2,231,221,66,2,2,2,231,231,231,231,132,False,False,False,False,False,False,False,False,False,False,False,False
4,4,2,4,221,4,2,2,2,4,4,4,4,69,False,False,False,False,False,False,False,False,False,False,False,False
5,184,53,184,187,217,184,53,53,184,184,184,184,187,False,False,False,True,False,False,False,False,False,False,False,False
6,231,87,231,231,206,231,87,87,231,231,231,231,253,False,False,False,False,False,False,False,False,False,False,False,False
7,30,30,30,30,181,188,30,30,30,30,30,30,188,False,False,False,False,False,True,False,False,False,False,False,False
8,247,4,247,247,268,247,4,4,247,247,247,247,122,False,False,False,False,False,False,False,False,False,False,False,False
9,28,4,28,28,163,28,4,4,28,28,28,28,151,False,False,False,False,False,False,False,False,False,False,False,False
10,30,23,30,30,23,30,23,23,30,30,30,30,109,False,False,False,False,False,False,False,False,False,False,False,False
11,2,2,2,2,267,2,2,2,267,2,2,2,2,True,True,True,True,False,True,True,True,False,True,True,True
12,4,4,4,208,208,4,4,4,4,4,4,4,208,False,False,False,True,True,False,False,False,False,False,False,False
13,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
14,107,107,107,107,97,107,107,107,107,107,107,107,116,False,False,False,False,False,False,False,False,False,False,False,False
15,85,20,85,168,161,85,85,20,85,85,85,85,85,True,False,True,False,False,True,True,False,True,True,True,True
16,195,4,195,195,187,195,195,4,195,195,195,195,132,False,False,False,False,False,False,False,False,False,False,False,False
17,192,192,192,192,167,192,192,192,192,192,192,192,105,False,False,False,False,False,False,False,False,False,False,False,False
